pincode,radius_km
225415,3.88
225416,9.24
226001,0.91
226002,14.3
226003,1.48
226004,2.47
226005,2.36
226006,0.58
226007,0.0
226008,6.07
226009,5.31
226010,24.25
226012,3.14
226013,4.7
226016,1.26
226017,30.0
226018,1.53
226020,2.83
226021,0.32
226022,0.61
226023,4.01
226024,1.05
226026,30.0
226028,2.41
226101,10.52
226102,7.27
226103,12.61
226104,30.0
226201,4.38
226202,8.81
226203,8.79
226301,14.52
226302,30.0
226303,13.45
226401,13.88
226501,8.92
227304,10.33
227405,30.0
227406,30.0
227407,8.66
227408,8.86
227409,30.0
227411,30.0
227412,0.0
227413,20.26
227801,7.83
227805,30.0
227806,20.23
227807,7.11
227808,4.27
227809,30.0
227811,30.0
227812,9.66
227813,30.0
227814,30.0
227815,16.8
227816,30.0
228001,30.0
228118,1.39
228119,30.0
228120,6.67
228121,30.0
228125,30.0
228131,16.71
228132,5.92
228133,30.0
228141,6.58
228142,30.0
228145,8.86
228151,8.75
228155,14.83
228159,30.0
228161,30.0
228171,30.0
228172,23.85
229001,30.0
229010,28.31
229103,30.0
229121,30.0
229122,30.0
229123,30.0
229124,25.2
229125,30.0
229126,30.0
229127,30.0
229128,30.0
229129,30.0
229130,30.0
229135,30.0
229201,30.0
229202,30.0
229203,30.0
229204,30.0
229205,30.0
229206,30.0
229207,30.0
229208,30.0
229210,11.97
229211,30.0
229212,30.0
229215,30.0
229216,30.0
229301,30.0
229302,30.0
229303,30.0
229304,30.0
229305,26.15
229306,30.0
229307,30.0
229308,30.0
229309,30.0
229310,30.0
229311,30.0
229316,30.0
229401,30.0
229402,30.0
229404,30.0
229405,30.0
229406,30.0
229408,30.0
229410,30.0
229411,30.0
229412,30.0
229413,0.43
229801,30.0
229802,30.0
230001,0.55
230002,30.0
230121,30.0
230124,30.0
230125,30.0
230126,30.0
230127,30.0
230128,30.0
230129,30.0
230131,30.0
230132,30.0
230133,2.33
230134,30.0
230135,30.0
230136,30.0
230137,30.0
230138,30.0
230139,30.0
230141,30.0
230142,30.0
230143,30.0
230144,30.0
230201,30.0
230202,30.0
230204,30.0
230301,30.0
230302,30.0
230304,30.0
230306,30.0
230401,30.0
230402,30.0
230403,30.0
230404,30.0
230405,30.0
230501,30.0
230502,30.0
230503,30.0
231001,11.42
231205,15.43
231206,0.27
231207,14.29
231208,15.99
231210,30.0
231211,30.0
231212,30.0
231213,5.91
231215,8.65
231216,29.2
231217,10.93
231218,13.09
231219,4.26
231221,13.75
231222,26.04
231223,19.89
231225,30.0
231226,20.05
231301,30.0
231302,22.2
231303,12.09
231304,9.82
231305,30.0
231306,9.97
231307,7.75
231309,30.0
231312,2.74
231313,30.0
231314,10.52
231501,9.26
232101,4.46
232102,17.77
232103,1.62
232104,2.02
232105,11.13
232106,30.0
232107,9.64
232108,10.88
232109,4.48
232110,3.4
232111,30.0
232118,5.26
232120,15.09
232326,0.36
232327,0.47
232329,1.55
233001,0.93
233227,0.89
233304,17.77
241001,22.22
241121,30.0
241122,8.7
241123,30.0
241124,18.31
241125,6.18
241126,30.0
241201,22.12
241202,5.47
241203,30.0
241204,10.51
241301,7.89
241302,7.93
241303,8.56
241304,8.06
241305,3.59
241401,15.8
241402,20.56
241403,8.85
241404,6.03
241405,6.09
241406,7.99
241407,5.42
242001,0.09
242021,30.0
242042,0.14
242127,0.09
242220,0.3
242221,0.07
242223,0.09
242226,0.35
242301,0.09
242303,4.86
242305,0.15
242306,0.13
242307,0.38
242401,0.1
242405,3.95
242406,0.15
242407,2.28
243001,2.57
243002,30.0
243003,20.9
243005,7.27
243006,2.54
243122,12.88
243123,17.74
243126,15.31
243201,12.39
243202,8.9
243203,17.01
243301,30.0
243302,15.01
243303,30.0
243401,22.19
243402,30.0
243403,3.41
243407,8.44
243501,14.58
243502,30.0
243503,23.27
243504,30.0
243505,14.19
243506,30.0
243601,8.39
243630,6.44
243631,6.04
243632,9.94
243633,6.14
243634,4.95
243635,7.44
243636,6.45
243637,16.13
243638,19.85
243639,4.17
243641,9.11
243720,4.45
243722,19.09
243723,25.36
243724,7.45
243725,17.22
243726,4.07
243727,27.91
243751,18.83
244001,30.0
244102,30.0
244104,0.0
244105,3.02
244221,0.46
244222,0.0
244225,0.0
244231,0.0
244235,0.0
244236,5.17
244241,0.0
244242,8.43
244251,0.0
244255,9.6
244301,0.0
244302,0.06
244303,0.01
244304,8.55
244401,0.0
244402,0.0
244410,0.01
244411,8.77
244412,7.27
244413,11.67
244414,0.0
244415,0.0
244501,0.0
244504,11.71
244601,5.89
244602,0.0
244701,0.96
244712,30.0
244713,26.22
244715,30.0
244716,20.31
244901,3.63
244921,1.5
244922,0.33
244923,30.0
244924,10.46
244925,0.0
244927,6.02
245101,30.0
245201,30.0
245205,30.0
245206,4.85
245207,30.0
245208,30.0
245301,4.19
245304,17.86
246001,0.39
246113,2.3
246121,3.41
246123,0.03
246124,2.54
246125,30.0
246127,0.03
246128,1.64
246129,6.51
246130,0.83
246131,0.61
246141,6.27
246144,3.6
246146,9.56
246147,0.01
246148,30.0
246149,3.04
246155,0.78
246159,0.71
246161,0.04
246162,0.01
246163,4.13
246164,7.53
246165,1.47
246166,0.38
246167,14.08
246169,30.0
246171,7.34
246172,0.11
246173,0.03
246174,1.32
246175,3.68
246176,1.3
246177,0.01
246179,4.21
246193,0.72
246194,2.14
246275,0.68
246276,0.27
246277,0.44
246278,0.15
246279,14.18
246285,1.15
246401,30.0
246419,8.79
246421,30.0
246422,2.62
246424,3.74
246425,4.75
246426,25.0
246427,8.01
246428,30.0
246429,6.18
246431,2.72
246435,19.53
246439,13.81
246440,30.0
246441,9.09
246442,13.62
246443,26.62
246444,29.27
246446,11.67
246449,9.4
246453,3.06
246455,14.98
246469,16.39
246471,12.57
246472,17.15
246473,7.98
246474,2.39
246475,26.58
246481,14.37
246482,2.02
246483,0.13
246486,30.0
246487,1.41
246488,5.63
246495,18.73
246701,30.0
246721,30.0
246722,30.0
246723,1.88
246724,30.0
246725,30.0
246726,30.0
246727,30.0
246728,30.0
246729,19.86
246731,30.0
246732,30.0
246733,30.0
246734,30.0
246735,30.0
246736,30.0
246745,30.0
246746,30.0
246747,30.0
246749,30.0
246761,30.0
246762,30.0
246763,21.84
246764,30.0
247001,6.02
247120,4.7
247121,11.22
247129,4.68
247231,3.54
247232,5.46
247340,8.21
247341,5.92
247342,4.39
247451,6.27
247452,5.78
247453,7.89
247551,4.26
247554,6.57
247656,14.62
247661,25.75
247662,8.03
247663,12.09
247664,2.61
247665,5.4
247666,23.02
247667,30.0
247668,13.88
247669,3.29
247670,1.73
247671,24.64
247771,15.4
247772,8.01
247773,14.73
247774,30.0
247775,30.0
247776,19.64
247777,30.0
247778,9.99
248001,4.17
248002,10.6
248003,6.52
248005,2.74
248006,0.62
248007,6.71
248008,13.48
248009,2.8
248012,1.9
248013,2.13
248014,5.58
248016,10.22
248121,30.0
248123,18.18
248124,21.68
248125,4.98
248140,8.07
248142,4.35
248143,12.17
248145,11.1
248158,19.0
248159,17.66
248165,13.87
248171,2.3
248179,2.24
248196,23.84
248197,14.43
248198,13.27
248199,14.46
249001,6.58
249121,10.67
249122,5.81
249123,30.0
249125,6.09
249126,1.92
249127,30.0
249128,20.56
249130,3.42
249131,22.43
249132,6.6
249135,10.83
249137,9.44
249141,10.1
249145,7.6
249146,4.97
249151,7.05
249152,3.54
249155,5.51
249161,6.16
249165,8.8
249171,7.29
249175,11.68
249180,4.84
249181,4.67
249185,12.75
249186,3.96
249192,8.37
249193,11.2
249194,30.0
249196,6.55
249199,4.38
249201,18.56
249202,0.97
249204,30.0
249205,0.75
249301,0.31
249304,11.59
249306,6.79
249401,5.04
249402,7.35
249403,1.76
249404,1.59
249405,5.69
249407,30.0
249408,30.0
250001,11.44
250002,5.39
250003,0.59
250004,3.02
250101,8.07
250103,24.79
250104,11.75
250106,2.41
250110,16.77
250205,3.68
250221,2.74
250222,6.26
250223,2.92
250341,3.47
250342,6.91
250344,3.46
250345,5.04
250401,7.18
250402,1.83
250404,6.83
250406,10.13
250501,4.11
250502,6.75
250601,2.93
250606,6.42
250609,2.84
250611,16.31
250615,4.59
250617,4.71
250619,5.49
250620,2.41
250621,2.1
250622,3.36
250623,4.0
250625,3.1
250626,3.49
251001,6.5
251002,0.8
251003,2.91
251201,6.27
251202,3.44
251203,6.9
251301,6.97
251305,7.4
251306,5.02
251307,4.13
251308,5.44
251309,6.17
251310,3.28
251311,9.62
251314,8.01
251315,4.46
251316,12.6
251318,8.56
251319,6.73
251320,17.69
251327,4.04
261001,8.78
261121,0.13
261125,6.31
261131,4.19
261135,0.68
261136,1.98
261141,16.45
261145,1.99
261151,5.32
261201,0.05
261202,5.36
261203,0.12
261204,30.0
261205,6.12
261206,10.7
261207,1.54
261208,4.03
261301,0.02
261302,3.56
261303,0.02
261401,3.99
261402,15.14
261403,4.39
261404,11.23
261405,1.21
261501,29.48
261502,19.19
261505,30.0
261506,7.82
262001,10.38
262121,9.81
262122,20.34
262123,18.53
262124,6.98
262201,21.35
262202,8.55
262203,20.29
262302,30.0
262305,14.45
262308,30.0
262310,19.1
262311,30.0
262401,8.31
262402,6.19
262405,20.71
262406,22.96
262501,11.51
262502,1.29
262520,3.01
262521,4.92
262522,30.0
262523,12.24
262524,9.72
262525,5.34
262527,10.71
262528,11.48
262529,16.11
262530,3.97
262531,7.57
262532,17.06
262533,22.2
262534,3.46
262540,5.79
262541,30.0
262542,2.84
262543,4.8
262544,30.0
262545,30.0
262546,3.17
262547,30.0
262550,0.67
262551,30.0
262552,7.83
262553,21.19
262554,30.0
262555,9.08
262561,12.43
262572,30.0
262576,4.95
262580,17.17
262701,28.58
262702,2.78
262721,4.65
262722,22.49
262723,13.99
262724,13.75
262725,4.27
262726,19.25
262727,9.13
262728,8.82
262801,12.58
262802,14.09
262803,21.9
262804,23.84
262805,8.28
262901,15.93
262902,15.37
262903,9.66
262904,16.01
262905,30.0
262906,10.78
262907,30.0
262908,8.08
263001,2.63
263126,24.38
263127,1.42
263128,2.04
263132,10.95
263134,28.76
263135,8.1
263136,20.28
263137,7.55
263138,30.0
263139,12.45
263140,8.79
263145,2.34
263148,18.01
263152,20.46
263153,30.0
263157,28.35
263158,10.6
263159,14.44
263160,10.08
263601,5.05
263619,28.61
263621,6.17
263622,23.93
263623,26.27
263624,7.15
263625,5.71
263626,15.44
263628,10.08
263629,2.01
263630,4.44
263631,2.67
263632,3.32
263633,8.27
263634,3.38
263635,13.91
263636,5.79
263637,9.06
263638,2.59
263639,3.96
263640,15.67
263641,5.73
263642,4.36
263643,5.07
263645,6.86
263646,12.38
263652,2.2
263653,7.06
263655,6.45
263656,5.39
263658,1.97
263659,17.13
263660,11.51
263661,2.28
263663,10.43
263664,21.35
263665,18.6
263667,4.68
263676,21.36
263678,0.19
263679,4.7
263680,11.29
271001,0.46
271002,3.92
271003,7.55
271122,4.98
271123,9.09
271124,30.0
271125,4.16
271126,3.04
271129,30.0
271201,30.0
271202,21.76
271203,12.52
271204,5.43
271205,15.2
271206,6.91
271207,11.89
271208,8.71
271209,10.28
271210,15.37
271215,6.56
271301,5.14
271302,30.0
271303,30.0
271305,30.0
271306,4.61
271307,30.0
271309,4.13
271310,15.5
271311,3.95
271312,30.0
271313,30.0
271319,30.0
271401,4.51
271402,4.65
271403,6.38
271502,6.26
271503,5.2
271504,8.57
271601,3.71
271602,4.63
271603,8.27
271604,8.03
271607,4.18
271609,12.13
271801,0.55
271802,30.0
271803,30.0
271804,21.63
271805,12.55
271806,6.27
271821,30.0
271824,15.88
271825,27.03
271830,15.94
271831,13.18
271835,6.98
271840,21.96
271841,24.25
271845,6.45
271851,7.96
271855,9.59
271861,16.03
271865,2.68
271870,18.93
271871,12.75
271872,7.68
271875,30.0
271881,30.0
271882,16.01
271901,21.38
271902,2.29
271903,30.0
271904,17.62
272001,0.97
272002,5.38
272123,30.0
272124,1.02
272125,5.51
272126,0.0
272127,30.0
272128,0.0
272129,0.66
272130,0.0
272131,2.47
272148,3.19
272150,2.14
272151,12.95
272152,11.09
272153,30.0
272154,0.0
272155,30.0
272161,30.0
272162,6.1
272163,0.0
272164,30.0
272165,3.21
272171,0.0
272172,0.0
272173,3.83
272175,0.61
272176,18.63
272177,30.0
272178,0.0
272181,0.0
272182,0.07
272189,0.0
272190,0.0
272191,0.02
272192,1.23
272193,30.0
272194,30.0
272195,30.0
272199,30.0
272201,10.97
272202,1.26
272203,0.0
272204,0.0
272205,2.22
272206,0.94
272207,0.0
272208,2.96
272270,0.0
272271,0.0
272301,0.01
272302,0.0
273001,1.69
273002,30.0
273005,0.71
273007,30.0
273008,2.42
273010,3.41
273012,1.75
273013,30.0
273014,9.73
273015,3.15
273016,9.71
273151,30.0
273152,1.4
273155,30.0
273157,30.0
273158,7.9
273161,24.39
273162,19.62
273163,30.0
273164,8.55
273165,7.04
273201,7.15
273202,4.22
273203,0.1
273207,30.0
273209,24.44
273211,7.56
273212,28.15
273213,16.7
273301,3.18
273302,30.0
273303,27.67
273304,2.38
273305,6.38
273306,30.0
273308,0.43
273309,30.0
273310,2.01
273311,30.0
273401,30.0
273402,30.0
273403,30.0
273404,29.47
273405,30.0
273406,0.81
273407,18.81
273408,27.07
273409,9.54
273411,30.0
273412,30.0
273413,30.0
274001,16.68
274149,7.21
274182,0.0
274201,13.96
274202,24.55
274203,16.99
274204,5.77
274205,30.0
274206,9.57
274207,1.68
274208,11.44
274301,7.68
274302,18.61
274303,14.17
274305,11.4
274306,10.91
274307,15.49
274308,18.83
274309,18.83
274401,5.02
274402,7.21
274404,10.15
274405,30.0
274406,30.0
274407,21.68
274408,0.46
274409,0.89
274501,9.2
274502,11.54
274505,13.85
274506,16.99
274508,22.42
274509,17.42
274601,10.12
274602,14.93
274603,5.23
274604,10.28
274701,21.77
274702,8.05
274703,30.0
274704,15.16
274705,23.07
274801,30.0
274802,30.0
274806,30.0
274807,16.67
274808,18.28
275101,1.03
275102,30.0
275103,3.92
275105,0.0
275301,30.0
275302,30.0
275304,30.0
275305,30.0
275307,20.18
276001,1.73
276122,30.0
276123,30.0
276124,30.0
276125,30.0
276127,30.0
276128,30.0
276129,11.41
276131,1.94
276135,30.0
276136,30.0
276137,30.0
276138,30.0
276139,30.0
276140,30.0
276141,30.0
276142,30.0
276143,11.87
276201,30.0
276202,30.0
276203,30.0
276204,30.0
276205,30.0
276206,30.0
276207,30.0
276208,30.0
276288,8.1
276301,30.0
276302,30.0
276303,30.0
276304,0.0
276305,2.33
276306,30.0
276402,30.0
276403,30.0
276406,11.38
277001,23.71
277121,11.39
277123,4.27
277124,11.29
277201,8.28
277202,3.05
277203,4.0
277204,4.26
277205,2.91
277207,5.25
277208,7.25
277209,6.08
277210,28.39
277211,4.94
277213,2.02
277214,17.26
277216,9.22
277219,3.22
277301,6.65
277302,10.03
277303,3.85
277304,3.16
277401,5.83
277402,6.68
277403,4.12
277501,6.3
277502,1.89
277503,30.0
277504,0.69
277506,1.94
281001,7.81
281003,4.32
281004,0.47
281005,2.79
281006,30.0
281104,10.73
281121,13.4
281122,2.98
281123,7.94
281201,13.01
281202,4.07
281203,18.75
281204,2.85
281205,7.26
281206,0.36
281301,2.24
281302,13.33
281305,2.72
281306,8.78
281307,5.23
281308,16.12
281401,1.98
281403,8.86
281404,7.73
281405,7.51
281406,27.64
281501,6.19
281502,5.8
281504,7.71
282001,8.25
282002,8.29
282003,7.98
282004,9.43
282005,6.86
282006,7.25
282007,10.36
282009,4.01
282010,9.85
283101,4.74
283102,4.82
283103,30.0
283104,7.42
283105,5.65
283110,15.41
283111,13.13
283112,3.85
283113,16.4
283114,7.77
283115,7.46
283119,8.76
283121,30.0
283122,7.57
283123,6.31
283124,5.36
283125,9.75
283126,7.49
283130,30.0
283135,30.0
283136,30.0
283141,30.0
283142,30.0
283145,30.0
283151,30.0
283152,30.0
283201,4.95
283202,3.51
283203,30.0
283204,30.0
283206,30.0
283207,30.0
284001,0.72
284002,0.3
284003,2.69
284121,11.56
284122,30.0
284127,9.37
284128,1.36
284201,12.51
284202,13.4
284203,9.66
284204,11.5
284205,5.3
284206,6.28
284301,13.04
284302,5.51
284303,7.97
284304,30.0
284306,4.94
284401,30.0
284403,13.8
284405,5.59
284419,8.18
285001,30.0
285121,30.0
285122,30.0
285123,13.61
285124,7.39
285125,21.25
285126,13.18
285127,20.38
285128,0.82
285129,11.92
285130,7.92
285201,4.98
285202,27.08
285203,30.0
285204,13.77
285205,14.92
285206,6.4
285223,7.08
301001,30.0
301018,30.0
301019,1.71
301020,30.0
301021,7.18
301022,18.86
301023,5.55
301024,12.24
301025,16.11
301026,28.12
301027,30.0
301028,25.29
301030,7.58
301035,30.0
301401,18.03
301402,30.0
301403,11.0
301404,30.0
301405,30.0
301406,5.23
301407,30.0
301408,30.0
301409,23.47
301410,18.43
301411,30.0
301412,20.65
301413,18.84
301414,10.94
301415,27.74
301427,28.76
301604,30.0
301701,30.0
301702,30.0
301703,18.92
301704,4.58
301705,3.75
301706,30.0
301707,30.0
301708,30.0
301709,2.51
301713,11.25
301714,1.59
302001,0.79
302002,3.12
302003,0.97
302004,1.27
302005,0.62
302006,0.98
302012,5.31
302013,30.0
302015,0.76
302016,30.0
302017,5.74
302020,1.64
302022,2.73
302026,2.13
302027,30.0
302028,7.15
302029,30.0
302031,30.0
302033,9.52
302039,2.06
302041,8.43
303001,30.0
303002,30.0
303004,30.0
303005,30.0
303006,30.0
303007,30.0
303008,30.0
303009,30.0
303012,30.0
303102,30.0
303103,30.0
303105,30.0
303108,30.0
303109,30.0
303110,30.0
303119,21.35
303120,20.31
303124,30.0
303301,30.0
303302,30.0
303303,30.0
303304,30.0
303305,30.0
303313,30.0
303323,30.0
303325,30.0
303326,30.0
303328,30.0
303338,30.0
303348,30.0
303501,15.93
303502,30.0
303503,30.0
303504,30.0
303505,30.0
303506,18.17
303507,7.35
303508,30.0
303509,30.0
303510,25.5
303511,6.25
303601,30.0
303602,28.07
303603,30.0
303604,17.99
303701,30.0
303702,21.97
303704,30.0
303706,30.0
303712,27.4
303801,30.0
303803,30.0
303804,30.0
303807,30.0
303901,5.63
303903,30.0
303904,30.0
303905,30.0
303908,30.0
304001,30.0
304021,30.0
304022,30.0
304023,30.0
304024,30.0
304025,30.0
304026,30.0
304501,5.01
304502,30.0
304503,30.0
304504,30.0
304505,30.0
304507,30.0
304801,30.0
304802,30.0
304803,20.35
304804,30.0
305001,2.81
305002,13.59
305003,18.79
305004,30.0
305005,2.32
305007,30.0
305012,0.55
305021,5.88
305022,18.81
305023,30.0
305024,30.0
305025,30.0
305026,3.13
305201,19.87
305202,30.0
305203,3.69
305204,10.13
305205,30.0
305206,4.72
305207,5.12
305401,9.89
305402,30.0
305403,0.06
305404,1.1
305405,22.56
305406,22.88
305407,17.31
305408,30.0
305412,15.52
305415,1.86
305601,9.76
305621,4.92
305622,1.26
305623,18.46
305624,30.0
305625,13.98
305627,6.37
305628,2.88
305629,30.0
305630,3.59
305631,9.43
305801,17.35
305802,30.0
305811,14.75
305812,4.04
305813,21.62
305814,21.54
305815,2.99
305816,30.0
305819,30.0
305901,23.54
305921,6.66
305922,0.56
305923,10.2
305924,28.78
305925,27.99
305926,30.0
305927,9.33
306001,20.58
306021,30.0
306022,4.01
306023,3.67
306101,28.95
306102,7.88
306103,5.98
306104,3.31
306105,5.8
306114,30.0
306115,17.0
306116,3.51
306119,17.35
306126,30.0
306301,9.18
306302,8.63
306303,3.28
306304,0.9
306305,4.18
306306,30.0
306307,4.38
306308,6.11
306401,20.2
306421,13.59
306422,13.87
306501,30.0
306502,24.43
306503,21.01
306504,1.24
306601,10.38
306602,17.49
306603,30.0
306701,0.31
306702,6.79
306703,2.24
306704,12.57
306705,4.4
306706,5.67
306707,5.17
306708,12.08
306709,30.0
306901,30.0
306902,8.92
306912,9.0
307001,6.54
307019,1.39
307022,6.65
307023,4.51
307024,6.05
307025,17.68
307026,10.58
307027,10.84
307028,4.95
307029,30.0
307030,9.19
307031,23.66
307032,18.57
307043,6.42
307501,1.77
307510,5.5
307511,4.65
307512,5.48
307513,17.28
307514,6.57
307515,5.18
307801,9.62
307802,7.19
307803,30.0
311001,19.88
311011,10.79
311021,3.38
311022,4.98
311023,22.0
311024,8.41
311025,9.01
311026,17.73
311030,11.44
311201,24.73
311202,18.27
311203,28.81
311204,14.16
311301,13.05
311302,22.72
311401,23.64
311402,13.71
311403,10.76
311404,9.25
311407,27.83
311408,9.86
311601,6.46
311602,23.99
311603,12.36
311604,26.28
311605,15.26
311606,15.09
311801,19.56
311802,11.59
311803,11.37
311804,20.09
311805,14.54
311806,13.79
312001,0.6
312021,15.98
312022,27.93
312023,14.27
312024,30.0
312025,4.86
312027,21.12
312201,30.0
312202,11.97
312203,5.09
312204,25.3
312205,28.83
312206,17.99
312207,7.25
312401,24.5
312402,30.0
312403,16.52
312404,10.61
312601,13.31
312602,3.67
312603,13.1
312604,7.98
312605,30.0
312606,2.53
312612,15.07
312613,19.02
312614,5.57
312615,30.0
312616,30.0
312619,30.0
312620,11.01
312623,30.0
312624,11.85
312625,7.71
312626,17.66
312901,26.45
313001,15.35
313003,19.02
313011,30.0
313022,3.89
313024,3.6
313026,8.3
313027,7.86
313031,6.75
313038,6.91
313201,4.59
313202,4.59
313203,7.95
313204,6.81
313205,27.9
313206,30.0
313207,3.68
313211,22.94
313301,8.66
313321,22.82
313322,15.84
313323,5.84
313324,17.28
313325,9.37
313327,16.64
313328,11.89
313329,5.83
313330,29.8
313331,13.49
313332,28.1
313333,7.67
313334,8.43
313341,4.6
313342,2.73
313601,13.71
313602,6.05
313603,15.11
313604,9.01
313701,6.13
313702,9.64
313703,10.08
313704,8.12
313705,7.53
313706,6.36
313708,16.0
313801,9.9
313802,6.01
313803,7.94
313804,7.97
313901,4.4
313902,6.45
313903,7.04
313904,2.0
313905,8.82
313906,16.7
314001,21.17
314011,9.17
314021,4.02
314022,15.72
314023,3.79
314024,9.97
314025,3.14
314026,2.21
314027,7.23
314028,16.39
314029,3.75
314030,10.04
314031,3.62
314032,3.99
314034,7.14
314035,4.67
314036,8.91
314037,6.5
314038,4.74
314401,8.75
314402,10.64
314403,4.23
314404,7.98
314406,4.92
314801,5.94
314804,4.48
321001,30.0
321021,7.41
321022,19.96
321023,30.0
321024,21.11
321025,9.88
321026,6.99
321028,6.39
321201,30.0
321202,30.0
321203,11.23
321204,30.0
321205,15.08
321206,30.0
321301,14.36
321302,30.0
321303,30.0
321401,6.23
321402,3.46
321403,12.46
321404,6.7
321405,6.44
321406,16.45
321407,9.46
321408,4.91
321409,9.62
321410,30.0
321411,6.63
321601,17.52
321602,11.49
321605,11.84
321606,7.23
321607,30.0
321608,30.0
321609,4.28
321610,30.0
321611,8.21
321612,30.0
321613,29.37
321614,30.0
321615,18.7
321633,16.81
321642,12.17
322001,18.88
322021,30.0
322023,30.0
322024,30.0
322025,30.0
322026,30.0
322027,4.79
322028,17.6
322029,15.69
322030,16.16
322033,30.0
322034,16.5
322201,30.0
322202,30.0
322203,30.0
322204,30.0
322205,7.62
322211,30.0
322212,30.0
322213,30.0
322214,30.0
322215,5.1
322216,30.0
322218,5.78
322219,30.0
322220,30.0
322230,30.0
322234,17.49
322236,30.0
322238,4.93
322240,30.0
322241,30.0
322242,30.0
322243,30.0
322249,19.8
322251,16.08
322252,12.64
322254,30.0
322255,30.0
322701,7.72
322702,30.0
322703,3.62
322704,2.73
323001,30.0
323021,30.0
323022,30.0
323023,3.22
323024,30.0
323025,30.0
323026,30.0
323301,30.0
323304,25.44
323306,7.9
323307,13.6
323602,30.0
323603,30.0
323613,30.0
323614,30.0
323616,30.0
323801,30.0
323802,30.0
323803,30.0
324001,0.95
324002,2.53
324003,1.7
324005,0.96
324006,0.86
324007,0.83
324008,2.03
324010,10.05
325001,30.0
325003,16.53
325004,11.05
325009,22.52
325201,30.0
325202,18.85
325203,5.22
325204,20.13
325205,10.39
325206,12.9
325207,23.97
325208,30.0
325209,19.63
325214,21.19
325215,18.75
325216,17.0
325217,20.34
325218,30.0
325219,8.04
325220,30.0
325221,25.69
325222,6.86
325223,18.56
325224,12.54
325601,15.99
325602,30.0
